vout	abs(1/d(I(Vout)))
1.461999999999950e+000	4.919427e+003
1.462999999999950e+000	4.919515e+003
1.463999999999950e+000	4.919515e+003
1.464999999999950e+000	4.919427e+003
1.465999999999949e+000	4.919515e+003
1.466999999999949e+000	4.919603e+003
1.467999999999949e+000	4.919559e+003
1.468999999999949e+000	4.919559e+003
1.469999999999949e+000	4.919559e+003
1.470999999999949e+000	4.919559e+003
1.471999999999949e+000	4.919603e+003
1.472999999999949e+000	4.919647e+003
1.473999999999949e+000	4.919647e+003
1.474999999999948e+000	4.919647e+003
1.475999999999948e+000	4.919647e+003
1.476999999999948e+000	4.919647e+003
1.477999999999948e+000	4.919691e+003
1.478999999999948e+000	4.919691e+003
1.479999999999948e+000	4.919735e+003
1.480999999999948e+000	4.919735e+003
1.481999999999948e+000	4.919735e+003
1.482999999999948e+000	4.919779e+003
1.483999999999947e+000	4.919779e+003
1.484999999999947e+000	4.919779e+003
1.485999999999947e+000	4.919779e+003
1.486999999999947e+000	4.919779e+003
1.487999999999947e+000	4.919823e+003
1.488999999999947e+000	4.919823e+003
1.489999999999947e+000	4.919823e+003
1.490999999999947e+000	4.919867e+003
1.491999999999947e+000	4.919867e+003
1.492999999999946e+000	4.919867e+003
1.493999999999946e+000	4.919867e+003
1.494999999999946e+000	4.919911e+003
1.495999999999946e+000	4.919911e+003
1.496999999999946e+000	4.919911e+003
1.497999999999946e+000	4.919911e+003
1.498999999999946e+000	4.919911e+003
1.499999999999946e+000	4.919955e+003
1.500999999999946e+000	4.919955e+003
1.501999999999945e+000	4.919999e+003
1.502999999999945e+000	4.919999e+003
1.503999999999945e+000	4.919955e+003
1.504999999999945e+000	4.919999e+003
1.505999999999945e+000	4.920043e+003
1.506999999999945e+000	4.920043e+003
1.507999999999945e+000	4.919999e+003
1.508999999999945e+000	4.919999e+003
1.509999999999945e+000	4.920087e+003
1.510999999999944e+000	4.920087e+003
1.511999999999944e+000	4.920043e+003
1.512999999999944e+000	4.920087e+003
1.513999999999944e+000	4.920087e+003
1.514999999999944e+000	4.920087e+003
1.515999999999944e+000	4.920132e+003
1.516999999999944e+000	4.920087e+003
1.517999999999944e+000	4.920087e+003
1.518999999999944e+000	4.920132e+003
1.519999999999943e+000	4.920132e+003
1.520999999999943e+000	4.920176e+003
1.521999999999943e+000	4.920176e+003
1.522999999999943e+000	4.920132e+003
1.523999999999943e+000	4.920176e+003
1.524999999999943e+000	4.920176e+003
1.525999999999943e+000	4.920176e+003
1.526999999999943e+000	4.920220e+003
1.527999999999943e+000	4.920176e+003
1.528999999999942e+000	4.920176e+003
1.529999999999942e+000	4.920220e+003
1.530999999999942e+000	4.920220e+003
1.531999999999942e+000	4.920220e+003
1.532999999999942e+000	4.920264e+003
1.533999999999942e+000	4.920264e+003
1.534999999999942e+000	4.920220e+003
1.535999999999942e+000	4.920264e+003
1.536999999999942e+000	4.920264e+003
1.537999999999941e+000	4.920264e+003
1.538999999999941e+000	4.920264e+003
1.539999999999941e+000	4.920264e+003
1.540999999999941e+000	4.920308e+003
1.541999999999941e+000	4.920264e+003
1.542999999999941e+000	4.920264e+003
1.543999999999941e+000	4.920308e+003
1.544999999999941e+000	4.920308e+003
1.545999999999941e+000	4.920308e+003
1.546999999999940e+000	4.920308e+003
1.547999999999940e+000	4.920308e+003
1.548999999999940e+000	4.920308e+003
1.549999999999940e+000	4.920352e+003
1.550999999999940e+000	4.920352e+003
1.551999999999940e+000	4.920308e+003
1.552999999999940e+000	4.920308e+003
1.553999999999940e+000	4.920352e+003
1.554999999999940e+000	4.920352e+003
1.555999999999939e+000	4.920352e+003
1.556999999999939e+000	4.920352e+003
1.557999999999939e+000	4.920352e+003
1.558999999999939e+000	4.920352e+003
1.559999999999939e+000	4.920352e+003
1.560999999999939e+000	4.920352e+003
1.561999999999939e+000	4.920352e+003
1.562999999999939e+000	4.920396e+003
1.563999999999939e+000	4.920396e+003
1.564999999999938e+000	4.920352e+003
1.565999999999938e+000	4.920352e+003
1.566999999999938e+000	4.920396e+003
1.567999999999938e+000	4.920396e+003
1.568999999999938e+000	4.920352e+003
1.569999999999938e+000	4.920352e+003
1.570999999999938e+000	4.920396e+003
1.571999999999938e+000	4.920396e+003
1.572999999999938e+000	4.920396e+003
1.573999999999937e+000	4.920396e+003
1.574999999999937e+000	4.920396e+003
1.575999999999937e+000	4.920396e+003
1.576999999999937e+000	4.920352e+003
1.577999999999937e+000	4.920352e+003
1.578999999999937e+000	4.920396e+003
1.579999999999937e+000	4.920396e+003
1.580999999999937e+000	4.920396e+003
1.581999999999937e+000	4.920396e+003
1.582999999999937e+000	4.920396e+003
1.583999999999936e+000	4.920396e+003
1.584999999999936e+000	4.920396e+003
1.585999999999936e+000	4.920396e+003
1.586999999999936e+000	4.920396e+003
1.587999999999936e+000	4.920352e+003
1.588999999999936e+000	4.920352e+003
1.589999999999936e+000	4.920396e+003
1.590999999999936e+000	4.920396e+003
1.591999999999936e+000	4.920396e+003
1.592999999999935e+000	4.920396e+003
1.593999999999935e+000	4.920352e+003
1.594999999999935e+000	4.920352e+003
1.595999999999935e+000	4.920396e+003
1.596999999999935e+000	4.920352e+003
1.597999999999935e+000	4.920352e+003
1.598999999999935e+000	4.920396e+003
1.599999999999935e+000	4.920352e+003
1.600999999999935e+000	4.920352e+003
1.601999999999934e+000	4.920352e+003
1.602999999999934e+000	4.920352e+003
1.603999999999934e+000	4.920352e+003
1.604999999999934e+000	4.920352e+003
1.605999999999934e+000	4.920352e+003
1.606999999999934e+000	4.920308e+003
1.607999999999934e+000	4.920352e+003
1.608999999999934e+000	4.920352e+003
1.609999999999934e+000	4.920308e+003
1.610999999999933e+000	4.920308e+003
1.611999999999933e+000	4.920308e+003
1.612999999999933e+000	4.920308e+003
1.613999999999933e+000	4.920308e+003
1.614999999999933e+000	4.920308e+003
1.615999999999933e+000	4.920308e+003
1.616999999999933e+000	4.920308e+003
1.617999999999933e+000	4.920286e+003
1.618999999999933e+000	4.920264e+003
1.619999999999932e+000	4.920286e+003
1.620999999999932e+000	4.920286e+003
1.621999999999932e+000	4.920264e+003
1.622999999999932e+000	4.920242e+003
1.623999999999932e+000	4.920242e+003
1.624999999999932e+000	4.920242e+003
1.625999999999932e+000	4.920242e+003
1.626999999999932e+000	4.920242e+003
1.627999999999932e+000	4.920220e+003
1.628999999999931e+000	4.920220e+003
1.629999999999931e+000	4.920198e+003
1.630999999999931e+000	4.920198e+003
1.631999999999931e+000	4.920198e+003
1.632999999999931e+000	4.920176e+003
1.633999999999931e+000	4.920176e+003
1.634999999999931e+000	4.920176e+003
1.635999999999931e+000	4.920176e+003
1.636999999999931e+000	4.920154e+003
1.637999999999930e+000	4.920132e+003
1.638999999999930e+000	4.920132e+003
1.639999999999930e+000	4.920132e+003
1.640999999999930e+000	4.920132e+003
1.641999999999930e+000	4.920109e+003
1.642999999999930e+000	4.920087e+003
1.643999999999930e+000	4.920087e+003
1.644999999999930e+000	4.920087e+003
1.645999999999930e+000	4.920065e+003
1.646999999999929e+000	4.920065e+003
1.647999999999929e+000	4.920065e+003
1.648999999999929e+000	4.920043e+003
1.649999999999929e+000	4.920021e+003
1.650999999999929e+000	4.919999e+003
1.651999999999929e+000	4.919999e+003
1.652999999999929e+000	4.919999e+003
1.653999999999929e+000	4.919999e+003
1.654999999999929e+000	4.919977e+003
1.655999999999928e+000	4.919955e+003
1.656999999999928e+000	4.919955e+003
1.657999999999928e+000	4.919933e+003
1.658999999999928e+000	4.919933e+003
1.659999999999928e+000	4.919933e+003
1.660999999999928e+000	4.919889e+003
1.661999999999928e+000	4.919889e+003
1.662999999999928e+000	4.919889e+003
1.663999999999928e+000	4.919867e+003
1.664999999999927e+000	4.919845e+003
1.665999999999927e+000	4.919823e+003
1.666999999999927e+000	4.919823e+003
1.667999999999927e+000	4.919823e+003
1.668999999999927e+000	4.919801e+003
1.669999999999927e+000	4.919779e+003
1.670999999999927e+000	4.919779e+003
1.671999999999927e+000	4.919757e+003
1.672999999999927e+000	4.919735e+003
1.673999999999926e+000	4.919735e+003
1.674999999999926e+000	4.919713e+003
1.675999999999926e+000	4.919691e+003
1.676999999999926e+000	4.919691e+003
1.677999999999926e+000	4.919669e+003
1.678999999999926e+000	4.919647e+003
1.679999999999926e+000	4.919647e+003
1.680999999999926e+000	4.919625e+003
1.681999999999926e+000	4.919603e+003
1.682999999999925e+000	4.919581e+003
1.683999999999925e+000	4.919559e+003
1.684999999999925e+000	4.919559e+003
1.685999999999925e+000	4.919559e+003
1.686999999999925e+000	4.919537e+003
1.687999999999925e+000	4.919493e+003
1.688999999999925e+000	4.919493e+003
1.689999999999925e+000	4.919471e+003
1.690999999999925e+000	4.919449e+003
1.691999999999925e+000	4.919449e+003
1.692999999999924e+000	4.919427e+003
1.693999999999924e+000	4.919405e+003
1.694999999999924e+000	4.919372e+003
1.695999999999924e+000	4.919361e+003
1.696999999999924e+000	4.919350e+003
1.697999999999924e+000	4.919328e+003
1.698999999999924e+000	4.919317e+003
1.699999999999924e+000	4.919295e+003
1.700999999999924e+000	4.919273e+003
1.701999999999923e+000	4.919251e+003
1.702999999999923e+000	4.919229e+003
1.703999999999923e+000	4.919218e+003
1.704999999999923e+000	4.919196e+003
1.705999999999923e+000	4.919174e+003
1.706999999999923e+000	4.919152e+003
1.707999999999923e+000	4.919130e+003
1.708999999999923e+000	4.919119e+003
1.709999999999923e+000	4.919097e+003
1.710999999999922e+000	4.919064e+003
1.711999999999922e+000	4.919053e+003
1.712999999999922e+000	4.919031e+003
1.713999999999922e+000	4.919009e+003
1.714999999999922e+000	4.918987e+003
1.715999999999922e+000	4.918965e+003
1.716999999999922e+000	4.918943e+003
1.717999999999922e+000	4.918921e+003
1.718999999999922e+000	4.918899e+003
1.719999999999921e+000	4.918877e+003
1.720999999999921e+000	4.918855e+003
1.721999999999921e+000	4.918822e+003
1.722999999999921e+000	4.918811e+003
1.723999999999921e+000	4.918789e+003
1.724999999999921e+000	4.918756e+003
1.725999999999921e+000	4.918734e+003
1.726999999999921e+000	4.918712e+003
1.727999999999921e+000	4.918690e+003
1.728999999999920e+000	4.918668e+003
1.729999999999920e+000	4.918646e+003
1.730999999999920e+000	4.918618e+003
1.731999999999920e+000	4.918591e+003
1.732999999999920e+000	4.918563e+003
1.733999999999920e+000	4.918541e+003
1.734999999999920e+000	4.918519e+003
1.735999999999920e+000	4.918492e+003
1.736999999999920e+000	4.918464e+003
1.737999999999919e+000	4.918437e+003
1.738999999999919e+000	4.918415e+003
1.739999999999919e+000	4.918387e+003
1.740999999999919e+000	4.918360e+003
1.741999999999919e+000	4.918332e+003
1.742999999999919e+000	4.918305e+003
1.743999999999919e+000	4.918283e+003
1.744999999999919e+000	4.918255e+003
1.745999999999919e+000	4.918228e+003
1.746999999999918e+000	4.918200e+003
1.747999999999918e+000	4.918167e+003
1.748999999999918e+000	4.918140e+003
1.749999999999918e+000	4.918118e+003
1.750999999999918e+000	4.918090e+003
1.751999999999918e+000	4.918057e+003
1.752999999999918e+000	4.918030e+003
1.753999999999918e+000	4.918002e+003
1.754999999999918e+000	4.917972e+003
1.755999999999917e+000	4.917942e+003
1.756999999999917e+000	4.917912e+003
1.757999999999917e+000	4.917884e+003
1.758999999999917e+000	4.917855e+003
1.759999999999917e+000	4.917824e+003
1.760999999999917e+000	4.917793e+003
1.761999999999917e+000	4.917763e+003
1.762999999999917e+000	4.917733e+003
1.763999999999917e+000	4.917703e+003
1.764999999999916e+000	4.917671e+003
1.765999999999916e+000	4.917640e+003
1.766999999999916e+000	4.917609e+003
1.767999999999916e+000	4.917577e+003
1.768999999999916e+000	4.917546e+003
1.769999999999916e+000	4.917514e+003
1.770999999999916e+000	4.917482e+003
1.771999999999916e+000	4.917450e+003
1.772999999999916e+000	4.917417e+003
1.773999999999915e+000	4.917384e+003
1.774999999999915e+000	4.917351e+003
1.775999999999915e+000	4.917318e+003
1.776999999999915e+000	4.917285e+003
1.777999999999915e+000	4.917252e+003
1.778999999999915e+000	4.917217e+003
1.779999999999915e+000	4.917183e+003
1.780999999999915e+000	4.917150e+003
1.781999999999915e+000	4.917117e+003
1.782999999999914e+000	4.917081e+003
1.783999999999914e+000	4.917046e+003
1.784999999999914e+000	4.917013e+003
1.785999999999914e+000	4.916977e+003
1.786999999999914e+000	4.916941e+003
1.787999999999914e+000	4.916905e+003
1.788999999999914e+000	4.916870e+003
1.789999999999914e+000	4.916837e+003
1.790999999999914e+000	4.916798e+003
1.791999999999913e+000	4.916760e+003
1.792999999999913e+000	4.916727e+003
1.793999999999913e+000	4.916688e+003
1.794999999999913e+000	4.916650e+003
1.795999999999913e+000	4.916617e+003
1.796999999999913e+000	4.916578e+003
1.797999999999913e+000	4.916540e+003
1.798999999999913e+000	4.916507e+003
1.799999999999913e+000	4.916468e+003
1.800999999999912e+000	4.916424e+003
1.801999999999912e+000	4.916386e+003
1.802999999999912e+000	4.916353e+003
1.803999999999912e+000	4.916315e+003
1.804999999999912e+000	4.916271e+003
1.805999999999912e+000	4.916232e+003
1.806999999999912e+000	4.916194e+003
1.807999999999912e+000	4.916150e+003
1.808999999999912e+000	4.916117e+003
1.809999999999912e+000	4.916084e+003
1.810999999999911e+000	4.916040e+003
1.811999999999911e+000	4.915996e+003
1.812999999999911e+000	4.915952e+003
1.813999999999911e+000	4.915908e+003
1.814999999999911e+000	4.915875e+003
1.815999999999911e+000	4.915831e+003
1.816999999999911e+000	4.915787e+003
1.817999999999911e+000	4.915754e+003
1.818999999999911e+000	4.915710e+003
1.819999999999910e+000	4.915666e+003
1.820999999999910e+000	4.915622e+003
1.821999999999910e+000	4.915578e+003
1.822999999999910e+000	4.915534e+003
1.823999999999910e+000	4.915501e+003
1.824999999999910e+000	4.915457e+003
1.825999999999910e+000	4.915402e+003
1.826999999999910e+000	4.915369e+003
1.827999999999910e+000	4.915326e+003
1.828999999999909e+000	4.915271e+003
1.829999999999909e+000	4.915238e+003
1.830999999999909e+000	4.915194e+003
1.831999999999909e+000	4.915139e+003
1.832999999999909e+000	4.915106e+003
1.833999999999909e+000	4.915062e+003
1.834999999999909e+000	4.915007e+003
1.835999999999909e+000	4.914963e+003
1.836999999999909e+000	4.914919e+003
1.837999999999908e+000	4.914875e+003
1.838999999999908e+000	4.914831e+003
1.839999999999908e+000	4.914787e+003
1.840999999999908e+000	4.914743e+003
1.841999999999908e+000	4.914688e+003
1.842999999999908e+000	4.914644e+003
1.843999999999908e+000	4.914601e+003
1.844999999999908e+000	4.914557e+003
1.845999999999908e+000	4.914502e+003
1.846999999999907e+000	4.914436e+003
1.847999999999907e+000	4.914414e+003
1.848999999999907e+000	4.914370e+003
1.849999999999907e+000	4.914304e+003
1.850999999999907e+000	4.914260e+003
1.851999999999907e+000	4.914216e+003
1.852999999999907e+000	4.914172e+003
1.853999999999907e+000	4.914106e+003
1.854999999999907e+000	4.914062e+003
1.855999999999906e+000	4.914018e+003
1.856999999999906e+000	4.913975e+003
1.857999999999906e+000	4.913931e+003
1.858999999999906e+000	4.913865e+003
1.859999999999906e+000	4.913821e+003
1.860999999999906e+000	4.913755e+003
1.861999999999906e+000	4.913711e+003
1.862999999999906e+000	4.913667e+003
1.863999999999906e+000	4.913601e+003
1.864999999999905e+000	4.913557e+003
1.865999999999905e+000	4.913513e+003
1.866999999999905e+000	4.913469e+003
1.867999999999905e+000	4.913404e+003
1.868999999999905e+000	4.913360e+003
1.869999999999905e+000	4.913316e+003
1.870999999999905e+000	4.913250e+003
1.871999999999905e+000	4.913184e+003
1.872999999999905e+000	4.913140e+003
1.873999999999904e+000	4.913096e+003
1.874999999999904e+000	4.913030e+003
1.875999999999904e+000	4.912986e+003
1.876999999999904e+000	4.912921e+003
1.877999999999904e+000	4.912877e+003
1.878999999999904e+000	4.912833e+003
1.879999999999904e+000	4.912767e+003
1.880999999999904e+000	4.912701e+003
1.881999999999904e+000	4.912635e+003
1.882999999999903e+000	4.912613e+003
1.883999999999903e+000	4.912547e+003
1.884999999999903e+000	4.912482e+003
1.885999999999903e+000	4.912438e+003
1.886999999999903e+000	4.912372e+003
1.887999999999903e+000	4.912328e+003
1.888999999999903e+000	4.912262e+003
1.889999999999903e+000	4.912196e+003
1.890999999999903e+000	4.912152e+003
1.891999999999902e+000	4.912087e+003
1.892999999999902e+000	4.912021e+003
1.893999999999902e+000	4.911977e+003
1.894999999999902e+000	4.911933e+003
1.895999999999902e+000	4.911867e+003
1.896999999999902e+000	4.911801e+003
1.897999999999902e+000	4.911735e+003
1.898999999999902e+000	4.911670e+003
1.899999999999902e+000	4.911626e+003
1.900999999999901e+000	4.911582e+003
1.901999999999901e+000	4.911516e+003
1.902999999999901e+000	4.911428e+003
1.903999999999901e+000	4.911384e+003
1.904999999999901e+000	4.911341e+003
1.905999999999901e+000	4.911253e+003
1.906999999999901e+000	4.911209e+003
1.907999999999901e+000	4.911143e+003
1.908999999999901e+000	4.911077e+003
1.909999999999900e+000	4.911033e+003
1.910999999999900e+000	4.910946e+003
1.911999999999900e+000	4.910902e+003
1.912999999999900e+000	4.910836e+003
1.913999999999900e+000	4.910770e+003
1.914999999999900e+000	4.910726e+003
1.915999999999900e+000	4.910639e+003
1.916999999999900e+000	4.910573e+003
1.917999999999900e+000	4.910529e+003
1.918999999999900e+000	4.910485e+003
1.919999999999899e+000	4.910375e+003
1.920999999999899e+000	4.910332e+003
1.921999999999899e+000	4.910288e+003
1.922999999999899e+000	4.910200e+003
1.923999999999899e+000	4.910156e+003
1.924999999999899e+000	4.910068e+003
1.925999999999899e+000	4.909981e+003
1.926999999999899e+000	4.909937e+003
1.927999999999899e+000	4.909893e+003
1.928999999999898e+000	4.909805e+003
1.929999999999898e+000	4.909718e+003
1.930999999999898e+000	4.909674e+003
1.931999999999898e+000	4.909630e+003
1.932999999999898e+000	4.909542e+003
1.933999999999898e+000	4.909498e+003
1.934999999999898e+000	4.909411e+003
1.935999999999898e+000	4.909323e+003
1.936999999999898e+000	4.909279e+003
1.937999999999897e+000	4.909235e+003
1.938999999999897e+000	4.909148e+003
1.939999999999897e+000	4.909060e+003
1.940999999999897e+000	4.909016e+003
1.941999999999897e+000	4.908929e+003
1.942999999999897e+000	4.908885e+003
1.943999999999897e+000	4.908797e+003
1.944999999999897e+000	4.908709e+003
1.945999999999897e+000	4.908666e+003
1.946999999999896e+000	4.908578e+003
1.947999999999896e+000	4.908534e+003
1.948999999999896e+000	4.908490e+003
1.949999999999896e+000	4.908359e+003
1.950999999999896e+000	4.908271e+003
1.951999999999896e+000	4.908271e+003
1.952999999999896e+000	4.908183e+003
1.953999999999896e+000	4.908096e+003
1.954999999999896e+000	4.908052e+003
1.955999999999895e+000	4.907921e+003
1.956999999999895e+000	4.907877e+003
1.957999999999895e+000	4.907833e+003
1.958999999999895e+000	4.907701e+003
1.959999999999895e+000	4.907658e+003
1.960999999999895e+000	4.907614e+003
1.961999999999895e+000	4.907526e+003
1.962999999999895e+000	4.907439e+003
1.963999999999895e+000	4.907351e+003
1.964999999999894e+000	4.907307e+003
1.965999999999894e+000	4.907220e+003
1.966999999999894e+000	4.907132e+003
1.967999999999894e+000	4.907088e+003
1.968999999999894e+000	4.907001e+003
1.969999999999894e+000	4.906913e+003
1.970999999999894e+000	4.906825e+003
1.971999999999894e+000	4.906782e+003
1.972999999999894e+000	4.906738e+003
1.973999999999893e+000	4.906606e+003
1.974999999999893e+000	4.906519e+003
1.975999999999893e+000	4.906475e+003
1.976999999999893e+000	4.906388e+003
1.977999999999893e+000	4.906300e+003
1.978999999999893e+000	4.906256e+003
1.979999999999893e+000	4.906169e+003
1.980999999999893e+000	4.906081e+003
1.981999999999893e+000	4.905993e+003
1.982999999999892e+000	4.905906e+003
1.983999999999892e+000	4.905862e+003
1.984999999999892e+000	4.905775e+003
1.985999999999892e+000	4.905687e+003
1.986999999999892e+000	4.905599e+003
1.987999999999892e+000	4.905512e+003
1.988999999999892e+000	4.905468e+003
1.989999999999892e+000	4.905381e+003
1.990999999999892e+000	4.905293e+003
1.991999999999891e+000	4.905206e+003
1.992999999999891e+000	4.905118e+003
1.993999999999891e+000	4.905074e+003
1.994999999999891e+000	4.904987e+003
1.995999999999891e+000	4.904855e+003
1.996999999999891e+000	4.904768e+003
1.997999999999891e+000	4.904724e+003
1.998999999999891e+000	4.904637e+003
1.999999999999891e+000	4.904593e+003
2.000999999999891e+000	4.904505e+003
2.001999999999891e+000	4.904374e+003
2.002999999999890e+000	4.904287e+003
2.003999999999890e+000	4.904243e+003
2.004999999999890e+000	4.904155e+003
2.005999999999890e+000	4.904068e+003
2.006999999999890e+000	4.903980e+003
2.007999999999890e+000	4.903893e+003
2.008999999999890e+000	4.903805e+003
2.009999999999890e+000	4.903718e+003
2.010999999999890e+000	4.903630e+003
2.011999999999889e+000	4.903543e+003
2.012999999999889e+000	4.903499e+003
2.013999999999889e+000	4.903368e+003
2.014999999999889e+000	4.903281e+003
2.015999999999889e+000	4.903237e+003
2.016999999999889e+000	4.903106e+003
2.017999999999889e+000	4.903018e+003
2.018999999999889e+000	4.902974e+003
2.019999999999889e+000	4.902887e+003
2.020999999999888e+000	4.902756e+003
2.021999999999888e+000	4.902668e+003
2.022999999999888e+000	4.902625e+003
2.023999999999888e+000	4.902537e+003
2.024999999999888e+000	4.902406e+003
2.025999999999888e+000	4.902319e+003
2.026999999999888e+000	4.902275e+003
2.027999999999888e+000	4.902144e+003
2.028999999999888e+000	4.902056e+003
2.029999999999888e+000	4.902013e+003
2.030999999999887e+000	4.901881e+003
2.031999999999887e+000	4.901794e+003
2.032999999999887e+000	4.901707e+003
2.033999999999887e+000	4.901619e+003
2.034999999999887e+000	4.901532e+003
2.035999999999887e+000	4.901444e+003
2.036999999999887e+000	4.901357e+003
2.037999999999887e+000	4.901270e+003
2.038999999999887e+000	4.901182e+003
2.039999999999886e+000	4.901051e+003
2.040999999999886e+000	4.900964e+003
2.041999999999886e+000	4.900876e+003
2.042999999999886e+000	4.900789e+003
2.043999999999886e+000	4.900702e+003
2.044999999999886e+000	4.900614e+003
2.045999999999886e+000	4.900527e+003
2.046999999999886e+000	4.900440e+003
2.047999999999886e+000	4.900352e+003
2.048999999999885e+000	4.900221e+003
2.049999999999885e+000	4.900134e+003
2.050999999999885e+000	4.900046e+003
2.051999999999885e+000	4.899959e+003
2.052999999999885e+000	4.899872e+003
2.053999999999885e+000	4.899741e+003
2.054999999999885e+000	4.899653e+003
2.055999999999885e+000	4.899566e+003
2.056999999999885e+000	4.899479e+003
2.057999999999884e+000	4.899391e+003
2.058999999999884e+000	4.899304e+003
2.059999999999884e+000	4.899217e+003
2.060999999999884e+000	4.899086e+003
2.061999999999884e+000	4.898955e+003
2.062999999999884e+000	4.898911e+003
2.063999999999884e+000	4.898824e+003
2.064999999999884e+000	4.898693e+003
2.065999999999884e+000	4.898606e+003
2.066999999999883e+000	4.898475e+003
2.067999999999883e+000	4.898387e+003
2.068999999999883e+000	4.898300e+003
2.069999999999883e+000	4.898213e+003
2.070999999999883e+000	4.898126e+003
2.071999999999883e+000	4.898038e+003
2.072999999999883e+000	4.897951e+003
2.073999999999883e+000	4.897776e+003
2.074999999999883e+000	4.897689e+003
2.075999999999882e+000	4.897602e+003
2.076999999999882e+000	4.897515e+003
2.077999999999882e+000	4.897427e+003
2.078999999999882e+000	4.897253e+003
2.079999999999882e+000	4.897166e+003
2.080999999999882e+000	4.897166e+003
2.081999999999882e+000	4.896991e+003
2.082999999999882e+000	4.896817e+003
2.083999999999882e+000	4.896817e+003
2.084999999999881e+000	4.896729e+003
2.085999999999881e+000	4.896555e+003
2.086999999999881e+000	4.896468e+003
2.087999999999881e+000	4.896381e+003
2.088999999999881e+000	4.896293e+003
2.089999999999881e+000	4.896206e+003
2.090999999999881e+000	4.896032e+003
2.091999999999881e+000	4.895944e+003
2.092999999999881e+000	4.895857e+003
2.093999999999880e+000	4.895770e+003
2.094999999999880e+000	4.895683e+003
2.095999999999880e+000	4.895509e+003
2.096999999999880e+000	4.895421e+003
2.097999999999880e+000	4.895334e+003
2.098999999999880e+000	4.895247e+003
2.099999999999880e+000	4.895160e+003
2.100999999999880e+000	4.894985e+003
2.101999999999880e+000	4.894898e+003
2.102999999999879e+000	4.894811e+003
2.103999999999879e+000	4.894724e+003
2.104999999999879e+000	4.894637e+003
2.105999999999879e+000	4.894462e+003
2.106999999999879e+000	4.894288e+003
2.107999999999879e+000	4.894201e+003
2.108999999999879e+000	4.894201e+003
2.109999999999879e+000	4.894114e+003
2.110999999999879e+000	4.893940e+003
2.111999999999878e+000	4.893765e+003
2.112999999999878e+000	4.893678e+003
2.113999999999878e+000	4.893591e+003
2.114999999999878e+000	4.893504e+003
2.115999999999878e+000	4.893417e+003
2.116999999999878e+000	4.893243e+003
2.117999999999878e+000	4.893156e+003
2.118999999999878e+000	4.893068e+003
2.119999999999878e+000	4.892981e+003
2.120999999999877e+000	4.892807e+003
2.121999999999877e+000	4.892720e+003
2.122999999999877e+000	4.892633e+003
2.123999999999877e+000	4.892459e+003
2.124999999999877e+000	4.892372e+003
2.125999999999877e+000	4.892285e+003
2.126999999999877e+000	4.892198e+003
2.127999999999877e+000	4.892023e+003
2.128999999999877e+000	4.891849e+003
2.129999999999876e+000	4.891762e+003
2.130999999999876e+000	4.891762e+003
2.131999999999876e+000	4.891588e+003
2.132999999999876e+000	4.891414e+003
2.133999999999876e+000	4.891414e+003
2.134999999999876e+000	4.891240e+003
2.135999999999876e+000	4.891066e+003
2.136999999999876e+000	4.891066e+003
2.137999999999876e+000	4.890892e+003
2.138999999999875e+000	4.890718e+003
2.139999999999875e+000	4.890718e+003
2.140999999999875e+000	4.890544e+003
2.141999999999875e+000	4.890370e+003
2.142999999999875e+000	4.890370e+003
2.143999999999875e+000	4.890196e+003
2.144999999999875e+000	4.890022e+003
2.145999999999875e+000	4.889935e+003
2.146999999999875e+000	4.889848e+003
2.147999999999875e+000	4.889761e+003
2.148999999999874e+000	4.889587e+003
2.149999999999874e+000	4.889500e+003
2.150999999999874e+000	4.889413e+003
2.151999999999874e+000	4.889239e+003
2.152999999999874e+000	4.889065e+003
2.153999999999874e+000	4.888978e+003
2.154999999999874e+000	4.888891e+003
2.155999999999874e+000	4.888804e+003
2.156999999999874e+000	4.888630e+003
2.157999999999873e+000	4.888456e+003
2.158999999999873e+000	4.888456e+003
2.159999999999873e+000	4.888283e+003
2.160999999999873e+000	4.888109e+003
2.161999999999873e+000	4.888109e+003
2.162999999999873e+000	4.887935e+003
2.163999999999873e+000	4.887761e+003
2.164999999999873e+000	4.887674e+003
2.165999999999873e+000	4.887587e+003
2.166999999999872e+000	4.887413e+003
2.167999999999872e+000	4.887240e+003
2.168999999999872e+000	4.887240e+003
2.169999999999872e+000	4.887066e+003
2.170999999999872e+000	4.886892e+003
2.171999999999872e+000	4.886805e+003
2.172999999999872e+000	4.886718e+003
2.173999999999872e+000	4.886545e+003
2.174999999999872e+000	4.886371e+003
2.175999999999871e+000	4.886371e+003
2.176999999999871e+000	4.886197e+003
2.177999999999871e+000	4.886023e+003
2.178999999999871e+000	4.885937e+003
2.179999999999871e+000	4.885763e+003
2.180999999999871e+000	4.885676e+003
2.181999999999871e+000	4.885589e+003
2.182999999999871e+000	4.885416e+003
2.183999999999871e+000	4.885329e+003
2.184999999999870e+000	4.885155e+003
2.185999999999870e+000	4.884981e+003
2.186999999999870e+000	4.884981e+003
2.187999999999870e+000	4.884808e+003
2.188999999999870e+000	4.884634e+003
2.189999999999870e+000	4.884547e+003
2.190999999999870e+000	4.884374e+003
2.191999999999870e+000	4.884287e+003
2.192999999999870e+000	4.884113e+003
2.193999999999869e+000	4.883940e+003
2.194999999999869e+000	4.883940e+003
2.195999999999869e+000	4.883766e+003
