vin	V(vout)
1.026899999999903e+000	7.427295e-001
1.026999999999903e+000	7.426298e-001
1.027099999999903e+000	7.425302e-001
1.027199999999903e+000	7.424305e-001
1.027299999999903e+000	7.423309e-001
1.027399999999903e+000	7.422312e-001
1.027499999999903e+000	7.421317e-001
1.027599999999903e+000	7.420321e-001
1.027699999999903e+000	7.419324e-001
1.027799999999903e+000	7.418328e-001
1.027899999999903e+000	7.417332e-001
1.027999999999903e+000	7.416337e-001
1.028099999999903e+000	7.415341e-001
1.028199999999903e+000	7.414345e-001
1.028299999999903e+000	7.413349e-001
1.028399999999903e+000	7.412353e-001
1.028499999999903e+000	7.411358e-001
1.028599999999903e+000	7.410362e-001
1.028699999999903e+000	7.409367e-001
1.028799999999903e+000	7.408372e-001
1.028899999999903e+000	7.407376e-001
1.028999999999903e+000	7.406381e-001
1.029099999999903e+000	7.405386e-001
1.029199999999903e+000	7.404391e-001
1.029299999999903e+000	7.403396e-001
1.029399999999903e+000	7.402401e-001
1.029499999999903e+000	7.401406e-001
1.029599999999903e+000	7.400411e-001
1.029699999999903e+000	7.399417e-001
1.029799999999903e+000	7.398422e-001
1.029899999999903e+000	7.397428e-001
1.029999999999903e+000	7.396433e-001
1.030099999999903e+000	7.395439e-001
1.030199999999903e+000	7.394444e-001
1.030299999999903e+000	7.393450e-001
1.030399999999903e+000	7.392455e-001
1.030499999999903e+000	7.391461e-001
1.030599999999903e+000	7.390467e-001
1.030699999999903e+000	7.389473e-001
1.030799999999903e+000	7.388479e-001
1.030899999999903e+000	7.387485e-001
1.030999999999903e+000	7.386491e-001
1.031099999999903e+000	7.385498e-001
1.031199999999903e+000	7.384503e-001
1.031299999999903e+000	7.383510e-001
1.031399999999903e+000	7.382516e-001
1.031499999999903e+000	7.381523e-001
1.031599999999903e+000	7.380530e-001
1.031699999999903e+000	7.379536e-001
1.031799999999903e+000	7.378543e-001
1.031899999999903e+000	7.377550e-001
1.031999999999903e+000	7.376556e-001
1.032099999999903e+000	7.375563e-001
1.032199999999903e+000	7.374570e-001
1.032299999999903e+000	7.373577e-001
1.032399999999903e+000	7.372585e-001
1.032499999999903e+000	7.371592e-001
1.032599999999903e+000	7.370599e-001
1.032699999999903e+000	7.369606e-001
1.032799999999903e+000	7.368614e-001
1.032899999999903e+000	7.367622e-001
1.032999999999903e+000	7.366629e-001
1.033099999999903e+000	7.365637e-001
1.033199999999903e+000	7.364644e-001
1.033299999999903e+000	7.363652e-001
1.033399999999903e+000	7.362660e-001
1.033499999999903e+000	7.361668e-001
1.033599999999903e+000	7.360676e-001
1.033699999999903e+000	7.359684e-001
1.033799999999903e+000	7.358692e-001
1.033899999999903e+000	7.357700e-001
1.033999999999903e+000	7.356708e-001
1.034099999999903e+000	7.355717e-001
1.034199999999903e+000	7.354725e-001
1.034299999999903e+000	7.353733e-001
1.034399999999903e+000	7.352742e-001
1.034499999999903e+000	7.351751e-001
1.034599999999903e+000	7.350760e-001
1.034699999999903e+000	7.349768e-001
1.034799999999903e+000	7.348777e-001
1.034899999999903e+000	7.347786e-001
1.034999999999902e+000	7.346795e-001
1.035099999999902e+000	7.345804e-001
1.035199999999902e+000	7.344813e-001
1.035299999999902e+000	7.343822e-001
1.035399999999902e+000	7.342831e-001
1.035499999999902e+000	7.341840e-001
1.035599999999902e+000	7.340850e-001
1.035699999999902e+000	7.339860e-001
1.035799999999902e+000	7.338869e-001
1.035899999999902e+000	7.337878e-001
1.035999999999902e+000	7.336888e-001
1.036099999999902e+000	7.335898e-001
1.036199999999902e+000	7.334908e-001
1.036299999999902e+000	7.333918e-001
1.036399999999902e+000	7.332928e-001
1.036499999999902e+000	7.331938e-001
1.036599999999902e+000	7.330948e-001
1.036699999999902e+000	7.329958e-001
1.036799999999902e+000	7.328968e-001
1.036899999999902e+000	7.327979e-001
1.036999999999902e+000	7.326989e-001
1.037099999999902e+000	7.325999e-001
1.037199999999902e+000	7.325010e-001
1.037299999999902e+000	7.324021e-001
1.037399999999902e+000	7.323031e-001
1.037499999999902e+000	7.322042e-001
1.037599999999902e+000	7.321053e-001
1.037699999999902e+000	7.320064e-001
1.037799999999902e+000	7.319075e-001
1.037899999999902e+000	7.318086e-001
1.037999999999902e+000	7.317097e-001
1.038099999999902e+000	7.316108e-001
1.038199999999902e+000	7.315120e-001
1.038299999999902e+000	7.314131e-001
1.038399999999902e+000	7.313142e-001
1.038499999999902e+000	7.312154e-001
1.038599999999902e+000	7.311165e-001
1.038699999999902e+000	7.310177e-001
1.038799999999902e+000	7.309189e-001
1.038899999999902e+000	7.308201e-001
1.038999999999902e+000	7.307212e-001
1.039099999999902e+000	7.306224e-001
1.039199999999902e+000	7.305236e-001
1.039299999999902e+000	7.304248e-001
1.039399999999902e+000	7.303261e-001
1.039499999999902e+000	7.302273e-001
1.039599999999902e+000	7.301285e-001
1.039699999999902e+000	7.300298e-001
1.039799999999902e+000	7.299310e-001
1.039899999999902e+000	7.298322e-001
1.039999999999902e+000	7.297335e-001
1.040099999999902e+000	7.296348e-001
1.040199999999902e+000	7.295361e-001
1.040299999999902e+000	7.294373e-001
1.040399999999902e+000	7.293386e-001
1.040499999999902e+000	7.292399e-001
1.040599999999902e+000	7.291412e-001
1.040699999999902e+000	7.290425e-001
1.040799999999902e+000	7.289438e-001
1.040899999999902e+000	7.288452e-001
1.040999999999902e+000	7.287465e-001
1.041099999999902e+000	7.286478e-001
1.041199999999902e+000	7.285492e-001
1.041299999999902e+000	7.284505e-001
1.041399999999902e+000	7.283520e-001
1.041499999999902e+000	7.282533e-001
1.041599999999902e+000	7.281547e-001
1.041699999999902e+000	7.280561e-001
1.041799999999902e+000	7.279575e-001
1.041899999999902e+000	7.278588e-001
1.041999999999902e+000	7.277603e-001
1.042099999999902e+000	7.276617e-001
1.042199999999902e+000	7.275631e-001
1.042299999999902e+000	7.274646e-001
1.042399999999902e+000	7.273660e-001
1.042499999999902e+000	7.272674e-001
1.042599999999902e+000	7.271689e-001
1.042699999999902e+000	7.270703e-001
1.042799999999902e+000	7.269718e-001
1.042899999999902e+000	7.268733e-001
1.042999999999902e+000	7.267748e-001
1.043099999999902e+000	7.266763e-001
1.043199999999902e+000	7.265778e-001
1.043299999999902e+000	7.264793e-001
1.043399999999902e+000	7.263808e-001
1.043499999999902e+000	7.262824e-001
1.043599999999902e+000	7.261839e-001
1.043699999999902e+000	7.260854e-001
1.043799999999902e+000	7.259870e-001
1.043899999999902e+000	7.258885e-001
1.043999999999902e+000	7.257901e-001
1.044099999999901e+000	7.256917e-001
1.044199999999901e+000	7.255932e-001
1.044299999999901e+000	7.254948e-001
1.044399999999901e+000	7.253964e-001
1.044499999999901e+000	7.252980e-001
1.044599999999901e+000	7.251996e-001
1.044699999999901e+000	7.251012e-001
1.044799999999901e+000	7.250029e-001
1.044899999999901e+000	7.249045e-001
1.044999999999901e+000	7.248061e-001
1.045099999999901e+000	7.247078e-001
1.045199999999901e+000	7.246094e-001
1.045299999999901e+000	7.245111e-001
1.045399999999901e+000	7.244128e-001
1.045499999999901e+000	7.243145e-001
1.045599999999901e+000	7.242162e-001
1.045699999999901e+000	7.241178e-001
1.045799999999901e+000	7.240195e-001
1.045899999999901e+000	7.239212e-001
1.045999999999901e+000	7.238230e-001
1.046099999999901e+000	7.237247e-001
1.046199999999901e+000	7.236264e-001
1.046299999999901e+000	7.235282e-001
1.046399999999901e+000	7.234299e-001
1.046499999999901e+000	7.233317e-001
1.046599999999901e+000	7.232335e-001
1.046699999999901e+000	7.231352e-001
1.046799999999901e+000	7.230370e-001
1.046899999999901e+000	7.229388e-001
1.046999999999901e+000	7.228406e-001
1.047099999999901e+000	7.227424e-001
1.047199999999901e+000	7.226442e-001
1.047299999999901e+000	7.225460e-001
1.047399999999901e+000	7.224479e-001
1.047499999999901e+000	7.223497e-001
1.047599999999901e+000	7.222515e-001
1.047699999999901e+000	7.221534e-001
1.047799999999901e+000	7.220553e-001
1.047899999999901e+000	7.219571e-001
1.047999999999901e+000	7.218590e-001
1.048099999999901e+000	7.217609e-001
1.048199999999901e+000	7.216628e-001
1.048299999999901e+000	7.215647e-001
1.048399999999901e+000	7.214666e-001
1.048499999999901e+000	7.213685e-001
1.048599999999901e+000	7.212704e-001
1.048699999999901e+000	7.211724e-001
1.048799999999901e+000	7.210743e-001
1.048899999999901e+000	7.209763e-001
1.048999999999901e+000	7.208782e-001
1.049099999999901e+000	7.207802e-001
1.049199999999901e+000	7.206821e-001
1.049299999999901e+000	7.205842e-001
1.049399999999901e+000	7.204862e-001
1.049499999999901e+000	7.203881e-001
1.049599999999901e+000	7.202901e-001
1.049699999999901e+000	7.201921e-001
1.049799999999901e+000	7.200942e-001
1.049899999999901e+000	7.199962e-001
1.049999999999901e+000	7.198982e-001
1.050099999999901e+000	7.198003e-001
1.050199999999901e+000	7.197024e-001
1.050299999999901e+000	7.196044e-001
1.050399999999901e+000	7.195065e-001
1.050499999999901e+000	7.194086e-001
1.050599999999901e+000	7.193106e-001
1.050699999999901e+000	7.192128e-001
1.050799999999901e+000	7.191148e-001
1.050899999999901e+000	7.190170e-001
1.050999999999901e+000	7.189191e-001
1.051099999999901e+000	7.188212e-001
1.051199999999901e+000	7.187234e-001
1.051299999999901e+000	7.186255e-001
1.051399999999901e+000	7.185277e-001
1.051499999999901e+000	7.184298e-001
1.051599999999901e+000	7.183320e-001
1.051699999999901e+000	7.182342e-001
1.051799999999901e+000	7.181364e-001
1.051899999999901e+000	7.180386e-001
1.051999999999901e+000	7.179407e-001
1.052099999999901e+000	7.178429e-001
1.052199999999901e+000	7.177452e-001
1.052299999999901e+000	7.176474e-001
1.052399999999901e+000	7.175496e-001
1.052499999999901e+000	7.174519e-001
1.052599999999901e+000	7.173541e-001
1.052699999999901e+000	7.172564e-001
1.052799999999901e+000	7.171587e-001
1.052899999999901e+000	7.170609e-001
1.052999999999901e+000	7.169632e-001
1.053099999999900e+000	7.168655e-001
1.053199999999900e+000	7.167678e-001
1.053299999999900e+000	7.166702e-001
1.053399999999900e+000	7.165725e-001
1.053499999999900e+000	7.164748e-001
1.053599999999900e+000	7.163771e-001
1.053699999999900e+000	7.162794e-001
1.053799999999900e+000	7.161818e-001
1.053899999999900e+000	7.160842e-001
1.053999999999900e+000	7.159865e-001
1.054099999999900e+000	7.158889e-001
1.054199999999900e+000	7.157913e-001
1.054299999999900e+000	7.156937e-001
1.054399999999900e+000	7.155961e-001
1.054499999999900e+000	7.154986e-001
1.054599999999900e+000	7.154009e-001
1.054699999999900e+000	7.153034e-001
1.054799999999900e+000	7.152058e-001
1.054899999999900e+000	7.151083e-001
1.054999999999900e+000	7.150108e-001
1.055099999999900e+000	7.149132e-001
1.055199999999900e+000	7.148157e-001
1.055299999999900e+000	7.147182e-001
1.055399999999900e+000	7.146206e-001
1.055499999999900e+000	7.145231e-001
1.055599999999900e+000	7.144256e-001
1.055699999999900e+000	7.143282e-001
1.055799999999900e+000	7.142307e-001
1.055899999999900e+000	7.141332e-001
1.055999999999900e+000	7.140357e-001
1.056099999999900e+000	7.139383e-001
1.056199999999900e+000	7.138408e-001
1.056299999999900e+000	7.137434e-001
1.056399999999900e+000	7.136460e-001
1.056499999999900e+000	7.135486e-001
1.056599999999900e+000	7.134512e-001
1.056699999999900e+000	7.133538e-001
1.056799999999900e+000	7.132564e-001
1.056899999999900e+000	7.131590e-001
1.056999999999900e+000	7.130616e-001
1.057099999999900e+000	7.129643e-001
1.057199999999900e+000	7.128670e-001
1.057299999999900e+000	7.127696e-001
1.057399999999900e+000	7.126722e-001
1.057499999999900e+000	7.125749e-001
1.057599999999900e+000	7.124776e-001
1.057699999999900e+000	7.123803e-001
1.057799999999900e+000	7.122830e-001
1.057899999999900e+000	7.121857e-001
1.057999999999900e+000	7.120884e-001
1.058099999999900e+000	7.119911e-001
1.058199999999900e+000	7.118939e-001
1.058299999999900e+000	7.117966e-001
1.058399999999900e+000	7.116994e-001
1.058499999999900e+000	7.116021e-001
1.058599999999900e+000	7.115049e-001
1.058699999999900e+000	7.114077e-001
1.058799999999900e+000	7.113104e-001
1.058899999999900e+000	7.112132e-001
1.058999999999900e+000	7.111161e-001
1.059099999999900e+000	7.110189e-001
1.059199999999900e+000	7.109217e-001
1.059299999999900e+000	7.108245e-001
1.059399999999900e+000	7.107273e-001
1.059499999999900e+000	7.106302e-001
1.059599999999900e+000	7.105331e-001
1.059699999999900e+000	7.104359e-001
1.059799999999900e+000	7.103388e-001
1.059899999999900e+000	7.102417e-001
1.059999999999900e+000	7.101446e-001
1.060099999999900e+000	7.100475e-001
1.060199999999900e+000	7.099504e-001
1.060299999999900e+000	7.098533e-001
1.060399999999900e+000	7.097563e-001
1.060499999999900e+000	7.096592e-001
1.060599999999900e+000	7.095621e-001
1.060699999999900e+000	7.094651e-001
1.060799999999900e+000	7.093681e-001
1.060899999999900e+000	7.092710e-001
1.060999999999900e+000	7.091740e-001
1.061099999999900e+000	7.090770e-001
1.061199999999900e+000	7.089800e-001
1.061299999999900e+000	7.088830e-001
1.061399999999900e+000	7.087860e-001
1.061499999999900e+000	7.086890e-001
1.061599999999900e+000	7.085921e-001
1.061699999999900e+000	7.084951e-001
1.061799999999900e+000	7.083982e-001
1.061899999999900e+000	7.083012e-001
1.061999999999900e+000	7.082043e-001
1.062099999999900e+000	7.081074e-001
1.062199999999899e+000	7.080105e-001
1.062299999999899e+000	7.079136e-001
1.062399999999899e+000	7.078167e-001
1.062499999999899e+000	7.077199e-001
1.062599999999899e+000	7.076229e-001
1.062699999999899e+000	7.075261e-001
1.062799999999899e+000	7.074292e-001
1.062899999999899e+000	7.073324e-001
1.062999999999899e+000	7.072356e-001
1.063099999999899e+000	7.071388e-001
1.063199999999899e+000	7.070419e-001
1.063299999999899e+000	7.069451e-001
1.063399999999899e+000	7.068483e-001
1.063499999999899e+000	7.067515e-001
1.063599999999899e+000	7.066548e-001
1.063699999999899e+000	7.065580e-001
1.063799999999899e+000	7.064613e-001
1.063899999999899e+000	7.063645e-001
1.063999999999899e+000	7.062677e-001
1.064099999999899e+000	7.061710e-001
1.064199999999899e+000	7.060743e-001
1.064299999999899e+000	7.059776e-001
1.064399999999899e+000	7.058809e-001
1.064499999999899e+000	7.057842e-001
1.064599999999899e+000	7.056875e-001
1.064699999999899e+000	7.055908e-001
1.064799999999899e+000	7.054942e-001
1.064899999999899e+000	7.053975e-001
1.064999999999899e+000	7.053009e-001
1.065099999999899e+000	7.052042e-001
1.065199999999899e+000	7.051076e-001
1.065299999999899e+000	7.050110e-001
1.065399999999899e+000	7.049143e-001
1.065499999999899e+000	7.048177e-001
1.065599999999899e+000	7.047212e-001
1.065699999999899e+000	7.046246e-001
1.065799999999899e+000	7.045280e-001
1.065899999999899e+000	7.044314e-001
1.065999999999899e+000	7.043349e-001
1.066099999999899e+000	7.042384e-001
1.066199999999899e+000	7.041418e-001
1.066299999999899e+000	7.040453e-001
1.066399999999899e+000	7.039487e-001
1.066499999999899e+000	7.038522e-001
1.066599999999899e+000	7.037557e-001
1.066699999999899e+000	7.036593e-001
1.066799999999899e+000	7.035628e-001
1.066899999999899e+000	7.034664e-001
1.066999999999899e+000	7.033699e-001
1.067099999999899e+000	7.032734e-001
1.067199999999899e+000	7.031770e-001
1.067299999999899e+000	7.030805e-001
1.067399999999899e+000	7.029842e-001
1.067499999999899e+000	7.028877e-001
1.067599999999899e+000	7.027913e-001
1.067699999999899e+000	7.026950e-001
1.067799999999899e+000	7.025986e-001
1.067899999999899e+000	7.025022e-001
1.067999999999899e+000	7.024058e-001
1.068099999999899e+000	7.023095e-001
1.068199999999899e+000	7.022131e-001
1.068299999999899e+000	7.021168e-001
1.068399999999899e+000	7.020205e-001
1.068499999999899e+000	7.019241e-001
1.068599999999899e+000	7.018279e-001
1.068699999999899e+000	7.017316e-001
1.068799999999899e+000	7.016353e-001
1.068899999999899e+000	7.015390e-001
1.068999999999899e+000	7.014428e-001
1.069099999999899e+000	7.013465e-001
1.069199999999899e+000	7.012503e-001
1.069299999999899e+000	7.011540e-001
1.069399999999899e+000	7.010578e-001
1.069499999999899e+000	7.009616e-001
1.069599999999899e+000	7.008654e-001
1.069699999999899e+000	7.007692e-001
1.069799999999899e+000	7.006730e-001
1.069899999999899e+000	7.005768e-001
1.069999999999899e+000	7.004806e-001
1.070099999999899e+000	7.003845e-001
1.070199999999899e+000	7.002884e-001
1.070299999999899e+000	7.001922e-001
1.070399999999899e+000	7.000961e-001
1.070499999999899e+000	7.000000e-001
1.070599999999899e+000	6.999039e-001
1.070699999999899e+000	6.998078e-001
1.070799999999899e+000	6.997117e-001
1.070899999999899e+000	6.996156e-001
1.070999999999899e+000	6.995196e-001
1.071099999999899e+000	6.994235e-001
1.071199999999899e+000	6.993275e-001
1.071299999999898e+000	6.992314e-001
1.071399999999898e+000	6.991354e-001
1.071499999999898e+000	6.990394e-001
1.071599999999898e+000	6.989434e-001
1.071699999999898e+000	6.988474e-001
1.071799999999898e+000	6.987514e-001
1.071899999999898e+000	6.986554e-001
1.071999999999898e+000	6.985595e-001
1.072099999999898e+000	6.984635e-001
1.072199999999898e+000	6.983675e-001
1.072299999999898e+000	6.982716e-001
1.072399999999898e+000	6.981757e-001
1.072499999999898e+000	6.980798e-001
1.072599999999898e+000	6.979839e-001
1.072699999999898e+000	6.978880e-001
1.072799999999898e+000	6.977921e-001
1.072899999999898e+000	6.976962e-001
1.072999999999898e+000	6.976004e-001
1.073099999999898e+000	6.975045e-001
1.073199999999898e+000	6.974087e-001
1.073299999999898e+000	6.973128e-001
1.073399999999898e+000	6.972170e-001
1.073499999999898e+000	6.971212e-001
1.073599999999898e+000	6.970254e-001
1.073699999999898e+000	6.969296e-001
1.073799999999898e+000	6.968338e-001
1.073899999999898e+000	6.967381e-001
1.073999999999898e+000	6.966423e-001
1.074099999999898e+000	6.965466e-001
1.074199999999898e+000	6.964508e-001
1.074299999999898e+000	6.963551e-001
1.074399999999898e+000	6.962594e-001
1.074499999999898e+000	6.961637e-001
1.074599999999898e+000	6.960680e-001
1.074699999999898e+000	6.959723e-001
1.074799999999898e+000	6.958766e-001
1.074899999999898e+000	6.957809e-001
1.074999999999898e+000	6.956853e-001
1.075099999999898e+000	6.955896e-001
1.075199999999898e+000	6.954940e-001
1.075299999999898e+000	6.953984e-001
1.075399999999898e+000	6.953027e-001
1.075499999999898e+000	6.952071e-001
1.075599999999898e+000	6.951116e-001
1.075699999999898e+000	6.950160e-001
1.075799999999898e+000	6.949204e-001
1.075899999999898e+000	6.948248e-001
1.075999999999898e+000	6.947293e-001
1.076099999999898e+000	6.946337e-001
1.076199999999898e+000	6.945382e-001
1.076299999999898e+000	6.944427e-001
1.076399999999898e+000	6.943472e-001
1.076499999999898e+000	6.942517e-001
1.076599999999898e+000	6.941562e-001
1.076699999999898e+000	6.940607e-001
1.076799999999898e+000	6.939653e-001
1.076899999999898e+000	6.938698e-001
1.076999999999898e+000	6.937743e-001
1.077099999999898e+000	6.936789e-001
1.077199999999898e+000	6.935835e-001
1.077299999999898e+000	6.934881e-001
1.077399999999898e+000	6.933927e-001
1.077499999999898e+000	6.932973e-001
1.077599999999898e+000	6.932019e-001
1.077699999999898e+000	6.931065e-001
1.077799999999898e+000	6.930112e-001
1.077899999999898e+000	6.929158e-001
1.077999999999898e+000	6.928205e-001
1.078099999999898e+000	6.927252e-001
1.078199999999898e+000	6.926298e-001
1.078299999999898e+000	6.925345e-001
1.078399999999898e+000	6.924393e-001
1.078499999999898e+000	6.923440e-001
1.078599999999898e+000	6.922487e-001
1.078699999999898e+000	6.921534e-001
1.078799999999898e+000	6.920581e-001
1.078899999999898e+000	6.919629e-001
1.078999999999898e+000	6.918677e-001
1.079099999999898e+000	6.917725e-001
1.079199999999898e+000	6.916773e-001
1.079299999999898e+000	6.915821e-001
1.079399999999898e+000	6.914869e-001
1.079499999999898e+000	6.913917e-001
1.079599999999898e+000	6.912965e-001
1.079699999999898e+000	6.912014e-001
1.079799999999898e+000	6.911063e-001
1.079899999999898e+000	6.910111e-001
1.079999999999898e+000	6.909160e-001
1.080099999999898e+000	6.908209e-001
1.080199999999898e+000	6.907258e-001
1.080299999999898e+000	6.906307e-001
1.080399999999897e+000	6.905356e-001
1.080499999999897e+000	6.904405e-001
1.080599999999897e+000	6.903455e-001
1.080699999999897e+000	6.902505e-001
1.080799999999897e+000	6.901554e-001
1.080899999999897e+000	6.900604e-001
1.080999999999897e+000	6.899654e-001
1.081099999999897e+000	6.898704e-001
1.081199999999897e+000	6.897754e-001
1.081299999999897e+000	6.896805e-001
1.081399999999897e+000	6.895854e-001
1.081499999999897e+000	6.894905e-001
1.081599999999897e+000	6.893955e-001
1.081699999999897e+000	6.893007e-001
1.081799999999897e+000	6.892057e-001
1.081899999999897e+000	6.891108e-001
1.081999999999897e+000	6.890159e-001
1.082099999999897e+000	6.889210e-001
1.082199999999897e+000	6.888261e-001
1.082299999999897e+000	6.887313e-001
1.082399999999897e+000	6.886364e-001
1.082499999999897e+000	6.885416e-001
1.082599999999897e+000	6.884468e-001
1.082699999999897e+000	6.883519e-001
1.082799999999897e+000	6.882572e-001
1.082899999999897e+000	6.881623e-001
1.082999999999897e+000	6.880676e-001
1.083099999999897e+000	6.879728e-001
1.083199999999897e+000	6.878780e-001
1.083299999999897e+000	6.877832e-001
1.083399999999897e+000	6.876885e-001
1.083499999999897e+000	6.875938e-001
1.083599999999897e+000	6.874991e-001
1.083699999999897e+000	6.874044e-001
1.083799999999897e+000	6.873097e-001
1.083899999999897e+000	6.872150e-001
1.083999999999897e+000	6.871203e-001
1.084099999999897e+000	6.870257e-001
1.084199999999897e+000	6.869310e-001
1.084299999999897e+000	6.868364e-001
1.084399999999897e+000	6.867418e-001
1.084499999999897e+000	6.866472e-001
1.084599999999897e+000	6.865525e-001
1.084699999999897e+000	6.864579e-001
1.084799999999897e+000	6.863634e-001
1.084899999999897e+000	6.862688e-001
1.084999999999897e+000	6.861743e-001
1.085099999999897e+000	6.860797e-001
1.085199999999897e+000	6.859852e-001
1.085299999999897e+000	6.858907e-001
1.085399999999897e+000	6.857961e-001
1.085499999999897e+000	6.857017e-001
1.085599999999897e+000	6.856072e-001
1.085699999999897e+000	6.855127e-001
1.085799999999897e+000	6.854182e-001
1.085899999999897e+000	6.853238e-001
1.085999999999897e+000	6.852294e-001
1.086099999999897e+000	6.851349e-001
1.086199999999897e+000	6.850405e-001
1.086299999999897e+000	6.849461e-001
1.086399999999897e+000	6.848517e-001
1.086499999999897e+000	6.847574e-001
1.086599999999897e+000	6.846629e-001
1.086699999999897e+000	6.845686e-001
1.086799999999897e+000	6.844743e-001
1.086899999999897e+000	6.843799e-001
1.086999999999897e+000	6.842856e-001
1.087099999999897e+000	6.841913e-001
1.087199999999897e+000	6.840970e-001
1.087299999999897e+000	6.840027e-001
1.087399999999897e+000	6.839085e-001
1.087499999999897e+000	6.838142e-001
1.087599999999897e+000	6.837199e-001
1.087699999999897e+000	6.836257e-001
1.087799999999897e+000	6.835315e-001
1.087899999999897e+000	6.834373e-001
1.087999999999897e+000	6.833431e-001
1.088099999999897e+000	6.832489e-001
1.088199999999897e+000	6.831547e-001
1.088299999999897e+000	6.830605e-001
1.088399999999897e+000	6.829664e-001
1.088499999999897e+000	6.828722e-001
1.088599999999897e+000	6.827781e-001
1.088699999999897e+000	6.826840e-001
1.088799999999897e+000	6.825899e-001
1.088899999999897e+000	6.824958e-001
1.088999999999897e+000	6.824017e-001
1.089099999999897e+000	6.823077e-001
1.089199999999897e+000	6.822136e-001
1.089299999999897e+000	6.821195e-001
1.089399999999897e+000	6.820255e-001
1.089499999999896e+000	6.819315e-001
1.089599999999896e+000	6.818375e-001
1.089699999999896e+000	6.817435e-001
1.089799999999896e+000	6.816495e-001
1.089899999999896e+000	6.815556e-001
1.089999999999896e+000	6.814616e-001
1.090099999999896e+000	6.813676e-001
1.090199999999896e+000	6.812737e-001
1.090299999999896e+000	6.811798e-001
1.090399999999896e+000	6.810859e-001
1.090499999999896e+000	6.809919e-001
1.090599999999896e+000	6.808981e-001
1.090699999999896e+000	6.808042e-001
1.090799999999896e+000	6.807104e-001
1.090899999999896e+000	6.806165e-001
1.090999999999896e+000	6.805227e-001
1.091099999999896e+000	6.804289e-001
1.091199999999896e+000	6.803350e-001
1.091299999999896e+000	6.802412e-001
1.091399999999896e+000	6.801475e-001
1.091499999999896e+000	6.800537e-001
1.091599999999896e+000	6.799600e-001
1.091699999999896e+000	6.798662e-001
1.091799999999896e+000	6.797724e-001
1.091899999999896e+000	6.796787e-001
1.091999999999896e+000	6.795850e-001
1.092099999999896e+000	6.794913e-001
1.092199999999896e+000	6.793976e-001
1.092299999999896e+000	6.793039e-001
1.092399999999896e+000	6.792103e-001
1.092499999999896e+000	6.791167e-001
1.092599999999896e+000	6.790230e-001
1.092699999999896e+000	6.789294e-001
1.092799999999896e+000	6.788357e-001
1.092899999999896e+000	6.787422e-001
1.092999999999896e+000	6.786486e-001
1.093099999999896e+000	6.785550e-001
1.093199999999896e+000	6.784615e-001
1.093299999999896e+000	6.783679e-001
1.093399999999896e+000	6.782744e-001
1.093499999999896e+000	6.781809e-001
1.093599999999896e+000	6.780874e-001
1.093699999999896e+000	6.779938e-001
1.093799999999896e+000	6.779004e-001
1.093899999999896e+000	6.778069e-001
1.093999999999896e+000	6.777135e-001
1.094099999999896e+000	6.776200e-001
1.094199999999896e+000	6.775266e-001
1.094299999999896e+000	6.774331e-001
1.094399999999896e+000	6.773397e-001
1.094499999999896e+000	6.772463e-001
1.094599999999896e+000	6.771530e-001
1.094699999999896e+000	6.770596e-001
1.094799999999896e+000	6.769662e-001
1.094899999999896e+000	6.768729e-001
1.094999999999896e+000	6.767796e-001
1.095099999999896e+000	6.766863e-001
1.095199999999896e+000	6.765929e-001
1.095299999999896e+000	6.764997e-001
1.095399999999896e+000	6.764064e-001
1.095499999999896e+000	6.763132e-001
1.095599999999896e+000	6.762199e-001
1.095699999999896e+000	6.761267e-001
1.095799999999896e+000	6.760334e-001
1.095899999999896e+000	6.759402e-001
1.095999999999896e+000	6.758471e-001
1.096099999999896e+000	6.757538e-001
1.096199999999896e+000	6.756607e-001
1.096299999999896e+000	6.755675e-001
1.096399999999896e+000	6.754743e-001
1.096499999999896e+000	6.753812e-001
1.096599999999896e+000	6.752881e-001
1.096699999999896e+000	6.751950e-001
1.096799999999896e+000	6.751019e-001
1.096899999999896e+000	6.750088e-001
1.096999999999896e+000	6.749158e-001
1.097099999999896e+000	6.748227e-001
1.097199999999896e+000	6.747297e-001
1.097299999999896e+000	6.746367e-001
1.097399999999896e+000	6.745436e-001
1.097499999999896e+000	6.744506e-001
1.097599999999896e+000	6.743577e-001
1.097699999999896e+000	6.742647e-001
1.097799999999896e+000	6.741717e-001
1.097899999999896e+000	6.740788e-001
1.097999999999896e+000	6.739858e-001
1.098099999999896e+000	6.738929e-001
1.098199999999896e+000	6.738000e-001
1.098299999999896e+000	6.737071e-001
1.098399999999896e+000	6.736143e-001
1.098499999999895e+000	6.735214e-001
1.098599999999895e+000	6.734285e-001
1.098699999999895e+000	6.733357e-001
1.098799999999895e+000	6.732429e-001
1.098899999999895e+000	6.731501e-001
1.098999999999895e+000	6.730573e-001
1.099099999999895e+000	6.729645e-001
1.099199999999895e+000	6.728717e-001
1.099299999999895e+000	6.727790e-001
1.099399999999895e+000	6.726862e-001
1.099499999999895e+000	6.725935e-001
1.099599999999895e+000	6.725007e-001
1.099699999999895e+000	6.724080e-001
1.099799999999895e+000	6.723154e-001
1.099899999999895e+000	6.722227e-001
1.099999999999895e+000	6.721300e-001
1.100099999999895e+000	6.720374e-001
1.100199999999895e+000	6.719447e-001
1.100299999999895e+000	6.718521e-001
1.100399999999895e+000	6.717595e-001
