vds	d(Id(M1))/Id(M1)
7.330000000000005e-001	4.806376e-002
7.340000000000005e-001	4.794555e-002
7.350000000000005e-001	4.778872e-002
7.360000000000005e-001	4.759329e-002
7.370000000000005e-001	4.747514e-002
7.380000000000005e-001	4.731838e-002
7.390000000000006e-001	4.716164e-002
7.400000000000006e-001	4.700492e-002
7.410000000000006e-001	4.684823e-002
7.420000000000006e-001	4.669156e-002
7.430000000000006e-001	4.653491e-002
7.440000000000006e-001	4.641690e-002
7.450000000000006e-001	4.626029e-002
7.460000000000006e-001	4.610370e-002
7.470000000000006e-001	4.594714e-002
7.480000000000006e-001	4.579059e-002
7.490000000000006e-001	4.567268e-002
7.500000000000006e-001	4.555478e-002
7.510000000000006e-001	4.539829e-002
7.520000000000006e-001	4.524182e-002
7.530000000000006e-001	4.508538e-002
7.540000000000006e-001	4.496755e-002
7.550000000000006e-001	4.484974e-002
7.560000000000006e-001	4.469335e-002
7.570000000000006e-001	4.453698e-002
7.580000000000006e-001	4.441923e-002
7.590000000000006e-001	4.430149e-002
7.600000000000006e-001	4.414517e-002
7.610000000000006e-001	4.402747e-002
7.620000000000006e-001	4.390978e-002
7.630000000000006e-001	4.375352e-002
7.640000000000006e-001	4.359728e-002
7.650000000000006e-001	4.347964e-002
7.660000000000006e-001	4.336202e-002
7.670000000000006e-001	4.324441e-002
7.680000000000006e-001	4.312682e-002
7.690000000000006e-001	4.297067e-002
7.700000000000006e-001	4.285311e-002
7.710000000000006e-001	4.277414e-002
7.720000000000006e-001	4.261804e-002
7.730000000000006e-001	4.246196e-002
7.740000000000006e-001	4.238303e-002
7.750000000000006e-001	4.226554e-002
7.760000000000006e-001	4.210951e-002
7.770000000000006e-001	4.199206e-002
7.780000000000006e-001	4.191318e-002
7.790000000000006e-001	4.175720e-002
7.800000000000006e-001	4.163979e-002
7.810000000000006e-001	4.156095e-002
7.820000000000006e-001	4.140502e-002
7.830000000000006e-001	4.128766e-002
7.840000000000006e-001	4.120886e-002
7.850000000000006e-001	4.109152e-002
7.860000000000006e-001	4.093565e-002
7.870000000000006e-001	4.081834e-002
7.880000000000006e-001	4.073959e-002
7.890000000000006e-001	4.062231e-002
7.900000000000006e-001	4.050505e-002
7.910000000000006e-001	4.042633e-002
7.920000000000006e-001	4.030909e-002
7.930000000000006e-001	4.015333e-002
7.940000000000006e-001	4.007465e-002
7.950000000000006e-001	3.999598e-002
7.960000000000006e-001	3.984027e-002
7.970000000000006e-001	3.976162e-002
7.980000000000006e-001	3.968299e-002
7.990000000000006e-001	3.952731e-002
8.000000000000006e-001	3.941018e-002
8.010000000000006e-001	3.933159e-002
8.020000000000006e-001	3.925300e-002
8.030000000000006e-001	3.913590e-002
8.040000000000006e-001	3.901882e-002
8.050000000000006e-001	3.894026e-002
8.060000000000006e-001	3.882320e-002
8.070000000000006e-001	3.870616e-002
8.080000000000006e-001	3.862764e-002
8.090000000000006e-001	3.854913e-002
8.100000000000006e-001	3.843211e-002
8.110000000000006e-001	3.831512e-002
8.120000000000006e-001	3.823664e-002
8.130000000000006e-001	3.815817e-002
8.140000000000006e-001	3.804120e-002
8.150000000000006e-001	3.796276e-002
8.160000000000006e-001	3.788432e-002
8.170000000000006e-001	3.772889e-002
8.180000000000006e-001	3.765047e-002
8.190000000000006e-001	3.757206e-002
8.200000000000006e-001	3.749366e-002
8.210000000000006e-001	3.741527e-002
8.220000000000006e-001	3.729840e-002
8.230000000000006e-001	3.718154e-002
8.240000000000006e-001	3.710318e-002
8.250000000000006e-001	3.702483e-002
8.260000000000006e-001	3.694649e-002
8.270000000000006e-001	3.686816e-002
8.280000000000006e-001	3.675135e-002
8.290000000000006e-001	3.667304e-002
8.300000000000006e-001	3.655626e-002
8.310000000000006e-001	3.647796e-002
8.320000000000006e-001	3.639968e-002
8.330000000000006e-001	3.632141e-002
8.340000000000006e-001	3.624314e-002
8.350000000000006e-001	3.616488e-002
8.360000000000006e-001	3.608663e-002
8.370000000000006e-001	3.596992e-002
8.380000000000006e-001	3.589169e-002
8.390000000000006e-001	3.581346e-002
8.400000000000006e-001	3.573525e-002
8.410000000000006e-001	3.565704e-002
8.420000000000006e-001	3.554038e-002
8.430000000000006e-001	3.546220e-002
8.440000000000006e-001	3.542248e-002
8.450000000000006e-001	3.534431e-002
8.460000000000006e-001	3.522769e-002
8.470000000000006e-001	3.514953e-002
8.480000000000006e-001	3.510984e-002
8.490000000000006e-001	3.499325e-002
8.500000000000006e-001	3.491512e-002
8.510000000000006e-001	3.483700e-002
8.520000000000007e-001	3.475889e-002
8.530000000000007e-001	3.471923e-002
8.540000000000007e-001	3.460269e-002
8.550000000000007e-001	3.452460e-002
8.560000000000007e-001	3.448496e-002
8.570000000000007e-001	3.440689e-002
8.580000000000007e-001	3.429038e-002
8.590000000000007e-001	3.421232e-002
8.600000000000007e-001	3.417271e-002
8.610000000000007e-001	3.409467e-002
8.620000000000007e-001	3.401664e-002
8.630000000000007e-001	3.393861e-002
8.640000000000007e-001	3.386059e-002
8.650000000000007e-001	3.382101e-002
8.660000000000007e-001	3.374300e-002
8.670000000000007e-001	3.362658e-002
8.680000000000007e-001	3.358702e-002
8.690000000000007e-001	3.350904e-002
8.700000000000007e-001	3.343106e-002
8.710000000000007e-001	3.339152e-002
8.720000000000007e-001	3.331356e-002
8.730000000000007e-001	3.323560e-002
8.740000000000007e-001	3.315766e-002
8.750000000000007e-001	3.307972e-002
8.760000000000007e-001	3.300179e-002
8.770000000000007e-001	3.296228e-002
8.780000000000007e-001	3.292278e-002
8.790000000000007e-001	3.280645e-002
8.800000000000007e-001	3.272855e-002
8.810000000000007e-001	3.268907e-002
8.820000000000007e-001	3.264959e-002
8.830000000000007e-001	3.257170e-002
8.840000000000007e-001	3.245542e-002
8.850000000000007e-001	3.241596e-002
8.860000000000007e-001	3.237650e-002
8.870000000000007e-001	3.229865e-002
8.880000000000007e-001	3.222080e-002
8.890000000000007e-001	3.218136e-002
8.900000000000007e-001	3.210352e-002
8.910000000000007e-001	3.202569e-002
8.920000000000007e-001	3.198626e-002
8.930000000000007e-001	3.190845e-002
8.940000000000007e-001	3.183064e-002
8.950000000000007e-001	3.179123e-002
8.960000000000007e-001	3.175183e-002
8.970000000000007e-001	3.167403e-002
8.980000000000007e-001	3.159625e-002
8.990000000000007e-001	3.151847e-002
9.000000000000007e-001	3.147909e-002
9.010000000000007e-001	3.143971e-002
9.020000000000007e-001	3.136195e-002
9.030000000000007e-001	3.128420e-002
9.040000000000007e-001	3.124483e-002
9.050000000000007e-001	3.120548e-002
9.060000000000007e-001	3.112774e-002
9.070000000000007e-001	3.105001e-002
9.080000000000007e-001	3.101067e-002
9.090000000000007e-001	3.097133e-002
9.100000000000007e-001	3.089362e-002
9.110000000000007e-001	3.081591e-002
9.120000000000007e-001	3.077659e-002
9.130000000000007e-001	3.073727e-002
9.140000000000007e-001	3.065958e-002
9.150000000000007e-001	3.058190e-002
9.160000000000007e-001	3.054259e-002
9.170000000000007e-001	3.050329e-002
9.180000000000007e-001	3.042563e-002
9.190000000000007e-001	3.038633e-002
9.200000000000007e-001	3.034705e-002
9.210000000000007e-001	3.026940e-002
9.220000000000007e-001	3.023012e-002
9.230000000000007e-001	3.019084e-002
9.240000000000007e-001	3.011321e-002
9.250000000000007e-001	3.003559e-002
9.260000000000007e-001	2.999633e-002
9.270000000000007e-001	2.995707e-002
9.280000000000007e-001	2.987946e-002
9.290000000000007e-001	2.984022e-002
9.300000000000007e-001	2.980097e-002
9.310000000000007e-001	2.976173e-002
9.320000000000007e-001	2.968414e-002
9.330000000000007e-001	2.960656e-002
9.340000000000007e-001	2.960569e-002
9.350000000000007e-001	2.956646e-002
9.360000000000007e-001	2.948889e-002
9.370000000000007e-001	2.941133e-002
9.380000000000007e-001	2.937213e-002
9.390000000000007e-001	2.933292e-002
9.400000000000007e-001	2.929372e-002
9.410000000000007e-001	2.925452e-002
9.420000000000007e-001	2.917698e-002
9.430000000000007e-001	2.909945e-002
9.440000000000007e-001	2.906027e-002
9.450000000000007e-001	2.905943e-002
9.460000000000007e-001	2.902025e-002
9.470000000000007e-001	2.894273e-002
9.480000000000007e-001	2.886523e-002
9.490000000000007e-001	2.882607e-002
9.500000000000007e-001	2.878690e-002
9.510000000000007e-001	2.874775e-002
9.520000000000007e-001	2.870859e-002
9.530000000000007e-001	2.866944e-002
9.540000000000007e-001	2.859196e-002
9.550000000000007e-001	2.855282e-002
9.560000000000007e-001	2.851368e-002
9.570000000000007e-001	2.843622e-002
9.580000000000007e-001	2.843541e-002
9.590000000000007e-001	2.839628e-002
9.600000000000007e-001	2.831884e-002
9.610000000000007e-001	2.827972e-002
9.620000000000007e-001	2.824060e-002
9.630000000000007e-001	2.820149e-002
9.640000000000008e-001	2.816237e-002
9.650000000000008e-001	2.808495e-002
9.660000000000008e-001	2.804585e-002
9.670000000000008e-001	2.800675e-002
9.680000000000008e-001	2.796766e-002
9.690000000000008e-001	2.792856e-002
9.700000000000008e-001	2.788947e-002
9.710000000000008e-001	2.785039e-002
9.720000000000008e-001	2.777300e-002
9.730000000000008e-001	2.773392e-002
9.740000000000008e-001	2.773315e-002
9.750000000000008e-001	2.769408e-002
9.760000000000008e-001	2.761671e-002
9.770000000000008e-001	2.757764e-002
9.780000000000008e-001	2.753858e-002
9.790000000000008e-001	2.749952e-002
9.800000000000008e-001	2.746047e-002
9.810000000000008e-001	2.738312e-002
9.820000000000008e-001	2.734407e-002
9.830000000000008e-001	2.734332e-002
9.840000000000008e-001	2.730428e-002
9.850000000000008e-001	2.726524e-002
9.860000000000008e-001	2.722621e-002
9.870000000000008e-001	2.714888e-002
9.880000000000008e-001	2.710986e-002
9.890000000000008e-001	2.707083e-002
9.900000000000008e-001	2.703181e-002
9.910000000000008e-001	2.703108e-002
9.920000000000008e-001	2.699206e-002
9.930000000000008e-001	2.691477e-002
9.940000000000008e-001	2.687576e-002
9.950000000000008e-001	2.683675e-002
9.960000000000008e-001	2.679775e-002
9.970000000000008e-001	2.679703e-002
9.980000000000008e-001	2.675803e-002
9.990000000000008e-001	2.668076e-002
1.000000000000001e+000	2.664177e-002
1.001000000000001e+000	2.660278e-002
1.002000000000000e+000	2.656380e-002
1.003000000000000e+000	2.656309e-002
1.004000000000000e+000	2.652411e-002
1.005000000000000e+000	2.644687e-002
1.006000000000000e+000	2.640789e-002
1.007000000000000e+000	2.640720e-002
1.008000000000000e+000	2.636823e-002
1.009000000000000e+000	2.629100e-002
1.010000000000000e+000	2.625204e-002
1.011000000000000e+000	2.625135e-002
1.011999999999999e+000	2.621239e-002
1.012999999999999e+000	2.617344e-002
1.013999999999999e+000	2.613449e-002
1.014999999999999e+000	2.609555e-002
1.015999999999999e+000	2.605660e-002
1.016999999999999e+000	2.601767e-002
1.017999999999999e+000	2.601699e-002
1.018999999999999e+000	2.597805e-002
1.019999999999999e+000	2.590086e-002
1.020999999999998e+000	2.586194e-002
1.021999999999998e+000	2.586127e-002
1.022999999999998e+000	2.582234e-002
1.023999999999998e+000	2.578342e-002
1.024999999999998e+000	2.574450e-002
1.025999999999998e+000	2.570559e-002
1.026999999999998e+000	2.566668e-002
1.027999999999998e+000	2.562777e-002
1.028999999999998e+000	2.562711e-002
1.029999999999997e+000	2.558821e-002
1.030999999999997e+000	2.551106e-002
1.031999999999997e+000	2.551041e-002
1.032999999999997e+000	2.547151e-002
1.033999999999997e+000	2.543262e-002
1.034999999999997e+000	2.543197e-002
1.035999999999997e+000	2.535484e-002
1.036999999999997e+000	2.531596e-002
1.037999999999997e+000	2.531532e-002
1.038999999999996e+000	2.527644e-002
1.039999999999996e+000	2.523756e-002
1.040999999999996e+000	2.523692e-002
1.041999999999996e+000	2.519805e-002
1.042999999999996e+000	2.512094e-002
1.043999999999996e+000	2.508208e-002
1.044999999999996e+000	2.508145e-002
1.045999999999996e+000	2.508082e-002
1.046999999999996e+000	2.500373e-002
1.047999999999995e+000	2.496487e-002
1.048999999999995e+000	2.496425e-002
1.049999999999995e+000	2.492540e-002
1.050999999999995e+000	2.488655e-002
1.051999999999995e+000	2.484770e-002
1.052999999999995e+000	2.484709e-002
1.053999999999995e+000	2.480824e-002
1.054999999999995e+000	2.476940e-002
1.055999999999995e+000	2.473057e-002
1.056999999999994e+000	2.469173e-002
1.057999999999994e+000	2.469112e-002
1.058999999999994e+000	2.465229e-002
1.059999999999994e+000	2.461347e-002
1.060999999999994e+000	2.457464e-002
1.061999999999994e+000	2.453582e-002
1.062999999999994e+000	2.453522e-002
1.063999999999994e+000	2.449640e-002
1.064999999999994e+000	2.445759e-002
1.065999999999993e+000	2.445699e-002
1.066999999999993e+000	2.441818e-002
1.067999999999993e+000	2.437937e-002
1.068999999999993e+000	2.434057e-002
1.069999999999993e+000	2.430176e-002
1.070999999999993e+000	2.430117e-002
1.071999999999993e+000	2.430058e-002
1.072999999999993e+000	2.422358e-002
1.073999999999993e+000	2.418479e-002
1.074999999999992e+000	2.418420e-002
1.075999999999992e+000	2.414541e-002
1.076999999999992e+000	2.414483e-002
1.077999999999992e+000	2.410604e-002
1.078999999999992e+000	2.406726e-002
1.079999999999992e+000	2.402848e-002
1.080999999999992e+000	2.398970e-002
1.081999999999992e+000	2.398913e-002
1.082999999999992e+000	2.395035e-002
1.083999999999991e+000	2.391158e-002
1.084999999999991e+000	2.391101e-002
1.085999999999991e+000	2.387224e-002
1.086999999999991e+000	2.383348e-002
1.087999999999991e+000	2.383291e-002
1.088999999999991e+000	2.379415e-002
1.089999999999991e+000	2.375539e-002
1.090999999999991e+000	2.375483e-002
1.091999999999991e+000	2.371608e-002
1.092999999999990e+000	2.367733e-002
1.093999999999990e+000	2.367676e-002
1.094999999999990e+000	2.363802e-002
1.095999999999990e+000	2.359927e-002
1.096999999999990e+000	2.356053e-002
1.097999999999990e+000	2.355998e-002
1.098999999999990e+000	2.352124e-002
1.099999999999990e+000	2.348250e-002
1.100999999999990e+000	2.348195e-002
1.101999999999989e+000	2.344322e-002
1.102999999999989e+000	2.344267e-002
1.103999999999989e+000	2.340394e-002
1.104999999999989e+000	2.336521e-002
1.105999999999989e+000	2.336467e-002
1.106999999999989e+000	2.332595e-002
1.107999999999989e+000	2.328723e-002
1.108999999999989e+000	2.328668e-002
1.109999999999989e+000	2.324797e-002
1.110999999999988e+000	2.320926e-002
1.111999999999988e+000	2.320872e-002
1.112999999999988e+000	2.317001e-002
1.113999999999988e+000	2.313130e-002
1.114999999999988e+000	2.313077e-002
1.115999999999988e+000	2.309206e-002
1.116999999999988e+000	2.305336e-002
1.117999999999988e+000	2.305283e-002
1.118999999999988e+000	2.305230e-002
1.119999999999988e+000	2.301360e-002
1.120999999999987e+000	2.297491e-002
1.121999999999987e+000	2.293622e-002
1.122999999999987e+000	2.293569e-002
1.123999999999987e+000	2.293517e-002
1.124999999999987e+000	2.285832e-002
1.125999999999987e+000	2.285780e-002
1.126999999999987e+000	2.285727e-002
1.127999999999987e+000	2.281859e-002
1.128999999999987e+000	2.277992e-002
1.129999999999986e+000	2.274124e-002
1.130999999999986e+000	2.274072e-002
1.131999999999986e+000	2.274021e-002
1.132999999999986e+000	2.270154e-002
1.133999999999986e+000	2.266287e-002
1.134999999999986e+000	2.266236e-002
1.135999999999986e+000	2.262369e-002
1.136999999999986e+000	2.258503e-002
1.137999999999986e+000	2.258452e-002
1.138999999999985e+000	2.258401e-002
1.139999999999985e+000	2.254535e-002
1.140999999999985e+000	2.250670e-002
1.141999999999985e+000	2.250619e-002
1.142999999999985e+000	2.246754e-002
1.143999999999985e+000	2.242889e-002
1.144999999999985e+000	2.242839e-002
1.145999999999985e+000	2.242788e-002
1.146999999999985e+000	2.238924e-002
1.147999999999984e+000	2.235060e-002
1.148999999999984e+000	2.235010e-002
1.149999999999984e+000	2.231146e-002
1.150999999999984e+000	2.231096e-002
1.151999999999984e+000	2.231046e-002
1.152999999999984e+000	2.223369e-002
1.153999999999984e+000	2.223320e-002
1.154999999999984e+000	2.223271e-002
1.155999999999984e+000	2.219408e-002
1.156999999999983e+000	2.215545e-002
1.157999999999983e+000	2.211683e-002
1.158999999999983e+000	2.211634e-002
1.159999999999983e+000	2.211585e-002
1.160999999999983e+000	2.211536e-002
1.161999999999983e+000	2.207674e-002
1.162999999999983e+000	2.203813e-002
1.163999999999983e+000	2.203764e-002
1.164999999999983e+000	2.199903e-002
1.165999999999982e+000	2.196042e-002
1.166999999999982e+000	2.195994e-002
1.167999999999982e+000	2.195946e-002
1.168999999999982e+000	2.192085e-002
1.169999999999982e+000	2.188225e-002
1.170999999999982e+000	2.188177e-002
1.171999999999982e+000	2.188129e-002
1.172999999999982e+000	2.184269e-002
1.173999999999982e+000	2.180410e-002
1.174999999999981e+000	2.180362e-002
1.175999999999981e+000	2.180315e-002
1.176999999999981e+000	2.176456e-002
1.177999999999981e+000	2.172597e-002
1.178999999999981e+000	2.172550e-002
1.179999999999981e+000	2.172502e-002
1.180999999999981e+000	2.168644e-002
1.181999999999981e+000	2.164786e-002
1.182999999999981e+000	2.164739e-002
1.183999999999980e+000	2.164692e-002
1.184999999999980e+000	2.160834e-002
1.185999999999980e+000	2.156977e-002
1.186999999999980e+000	2.156930e-002
1.187999999999980e+000	2.156883e-002
1.188999999999980e+000	2.153026e-002
1.189999999999980e+000	2.149169e-002
1.190999999999980e+000	2.149123e-002
1.191999999999980e+000	2.149077e-002
1.192999999999979e+000	2.145221e-002
1.193999999999979e+000	2.145175e-002
1.194999999999979e+000	2.141318e-002
1.195999999999979e+000	2.137463e-002
1.196999999999979e+000	2.141227e-002
1.197999999999979e+000	2.137371e-002
1.198999999999979e+000	2.133516e-002
1.199999999999979e+000	2.133470e-002
1.200999999999979e+000	2.129615e-002
1.201999999999978e+000	2.129570e-002
1.202999999999978e+000	2.129524e-002
1.203999999999978e+000	2.125669e-002
1.204999999999978e+000	2.121815e-002
1.205999999999978e+000	2.121770e-002
1.206999999999978e+000	2.121725e-002
1.207999999999978e+000	2.117871e-002
1.208999999999978e+000	2.117826e-002
1.209999999999978e+000	2.113972e-002
1.210999999999977e+000	2.110119e-002
1.211999999999977e+000	2.110074e-002
1.212999999999977e+000	2.110030e-002
1.213999999999977e+000	2.109985e-002
1.214999999999977e+000	2.106132e-002
1.215999999999977e+000	2.102279e-002
1.216999999999977e+000	2.102235e-002
1.217999999999977e+000	2.102191e-002
1.218999999999977e+000	2.102147e-002
1.219999999999976e+000	2.098294e-002
1.220999999999976e+000	2.094442e-002
1.221999999999976e+000	2.094398e-002
1.222999999999976e+000	2.094355e-002
1.223999999999976e+000	2.090503e-002
1.224999999999976e+000	2.086651e-002
1.225999999999976e+000	2.086608e-002
1.226999999999976e+000	2.086564e-002
1.227999999999976e+000	2.086521e-002
1.228999999999975e+000	2.082670e-002
1.229999999999975e+000	2.078819e-002
1.230999999999975e+000	2.078776e-002
1.231999999999975e+000	2.078733e-002
1.232999999999975e+000	2.074882e-002
1.233999999999975e+000	2.074839e-002
1.234999999999975e+000	2.074796e-002
1.235999999999975e+000	2.070947e-002
1.236999999999975e+000	2.067097e-002
1.237999999999975e+000	2.067054e-002
1.238999999999974e+000	2.067011e-002
1.239999999999974e+000	2.063162e-002
1.240999999999974e+000	2.063120e-002
1.241999999999974e+000	2.063077e-002
1.242999999999974e+000	2.059228e-002
1.243999999999974e+000	2.059186e-002
1.244999999999974e+000	2.059143e-002
1.245999999999974e+000	2.051489e-002
1.246999999999974e+000	2.051447e-002
1.247999999999973e+000	2.055211e-002
1.248999999999973e+000	2.051362e-002
1.249999999999973e+000	2.047515e-002
1.250999999999973e+000	2.047473e-002
1.251999999999973e+000	2.047431e-002
1.252999999999973e+000	2.043583e-002
1.253999999999973e+000	2.039736e-002
1.254999999999973e+000	2.039695e-002
1.255999999999973e+000	2.039653e-002
1.256999999999972e+000	2.039611e-002
1.257999999999972e+000	2.039570e-002
1.258999999999972e+000	2.035723e-002
1.259999999999972e+000	2.031877e-002
1.260999999999972e+000	2.031835e-002
1.261999999999972e+000	2.031794e-002
1.262999999999972e+000	2.027948e-002
1.263999999999972e+000	2.027907e-002
1.264999999999972e+000	2.027866e-002
1.265999999999971e+000	2.024020e-002
1.266999999999971e+000	2.023979e-002
1.267999999999971e+000	2.020134e-002
1.268999999999971e+000	2.020093e-002
1.269999999999971e+000	2.020052e-002
1.270999999999971e+000	2.016207e-002
1.271999999999971e+000	2.016167e-002
1.272999999999971e+000	2.016126e-002
1.273999999999971e+000	2.012282e-002
1.274999999999970e+000	2.008437e-002
1.275999999999970e+000	2.012201e-002
1.276999999999970e+000	2.012160e-002
1.277999999999970e+000	2.004512e-002
1.278999999999970e+000	2.004472e-002
1.279999999999970e+000	2.004432e-002
1.280999999999970e+000	2.004392e-002
1.281999999999970e+000	2.004352e-002
1.282999999999970e+000	2.000508e-002
1.283999999999969e+000	1.996665e-002
1.284999999999969e+000	1.996625e-002
1.285999999999969e+000	1.996585e-002
1.286999999999969e+000	1.996546e-002
1.287999999999969e+000	1.996506e-002
1.288999999999969e+000	1.988860e-002
1.289999999999969e+000	1.988821e-002
1.290999999999969e+000	1.992584e-002
1.291999999999969e+000	1.988742e-002
1.292999999999968e+000	1.984900e-002
1.293999999999968e+000	1.984860e-002
1.294999999999968e+000	1.984821e-002
1.295999999999968e+000	1.980979e-002
1.296999999999968e+000	1.980940e-002
1.297999999999968e+000	1.980901e-002
1.298999999999968e+000	1.977060e-002
1.299999999999968e+000	1.977020e-002
1.300999999999968e+000	1.976981e-002
1.301999999999967e+000	1.976942e-002
1.302999999999967e+000	1.973101e-002
1.303999999999967e+000	1.969261e-002
1.304999999999967e+000	1.973024e-002
1.305999999999967e+000	1.972985e-002
1.306999999999967e+000	1.965343e-002
1.307999999999967e+000	1.965305e-002
1.308999999999967e+000	1.965266e-002
1.309999999999967e+000	1.965227e-002
1.310999999999966e+000	1.965189e-002
1.311999999999966e+000	1.961349e-002
1.312999999999966e+000	1.961310e-002
1.313999999999966e+000	1.957471e-002
1.314999999999966e+000	1.957433e-002
1.315999999999966e+000	1.957394e-002
1.316999999999966e+000	1.953556e-002
1.317999999999966e+000	1.953517e-002
1.318999999999966e+000	1.953479e-002
1.319999999999965e+000	1.953441e-002
1.320999999999965e+000	1.953403e-002
1.321999999999965e+000	1.949564e-002
1.322999999999965e+000	1.945726e-002
1.323999999999965e+000	1.945688e-002
1.324999999999965e+000	1.945651e-002
1.325999999999965e+000	1.945613e-002
1.326999999999965e+000	1.945575e-002
1.327999999999965e+000	1.941737e-002
1.328999999999964e+000	1.937900e-002
1.329999999999964e+000	1.937862e-002
1.330999999999964e+000	1.937825e-002
1.331999999999964e+000	1.937787e-002
1.332999999999964e+000	1.937749e-002
1.333999999999964e+000	1.937712e-002
1.334999999999964e+000	1.933875e-002
1.335999999999964e+000	1.930038e-002
1.336999999999964e+000	1.930001e-002
1.337999999999963e+000	1.929964e-002
1.338999999999963e+000	1.929927e-002
1.339999999999963e+000	1.929889e-002
1.340999999999963e+000	1.926053e-002
1.341999999999963e+000	1.926016e-002
1.342999999999963e+000	1.925979e-002
1.343999999999963e+000	1.922143e-002
1.344999999999963e+000	1.922106e-002
1.345999999999963e+000	1.922069e-002
1.346999999999962e+000	1.918234e-002
1.347999999999962e+000	1.918197e-002
1.348999999999962e+000	1.918160e-002
1.349999999999962e+000	1.914325e-002
1.350999999999962e+000	1.914289e-002
1.351999999999962e+000	1.914252e-002
1.352999999999962e+000	1.914215e-002
1.353999999999962e+000	1.914179e-002
1.354999999999962e+000	1.910344e-002
1.355999999999962e+000	1.906510e-002
1.356999999999961e+000	1.910271e-002
1.357999999999961e+000	1.910235e-002
1.358999999999961e+000	1.906401e-002
1.359999999999961e+000	1.902567e-002
1.360999999999961e+000	1.902531e-002
1.361999999999961e+000	1.902495e-002
1.362999999999961e+000	1.902458e-002
1.363999999999961e+000	1.902422e-002
1.364999999999961e+000	1.898589e-002
1.365999999999960e+000	1.898553e-002
1.366999999999960e+000	1.898517e-002
1.367999999999960e+000	1.898481e-002
1.368999999999960e+000	1.894648e-002
1.369999999999960e+000	1.894612e-002
1.370999999999960e+000	1.894576e-002
1.371999999999960e+000	1.890744e-002
1.372999999999960e+000	1.890708e-002
1.373999999999960e+000	1.890672e-002
1.374999999999959e+000	1.890636e-002
1.375999999999959e+000	1.886804e-002
1.376999999999959e+000	1.886769e-002
1.377999999999959e+000	1.886733e-002
1.378999999999959e+000	1.882901e-002
1.379999999999959e+000	1.886662e-002
1.380999999999959e+000	1.886626e-002
1.381999999999959e+000	1.878999e-002
1.382999999999959e+000	1.878964e-002
1.383999999999958e+000	1.882724e-002
1.384999999999958e+000	1.878893e-002
1.385999999999958e+000	1.875062e-002
1.386999999999958e+000	1.878822e-002
1.387999999999958e+000	1.878787e-002
1.388999999999958e+000	1.874956e-002
1.389999999999958e+000	1.871126e-002
1.390999999999958e+000	1.871091e-002
1.391999999999958e+000	1.874851e-002
1.392999999999957e+000	1.871021e-002
1.393999999999957e+000	1.870986e-002
1.394999999999957e+000	1.870951e-002
1.395999999999957e+000	1.867121e-002
1.396999999999957e+000	1.867086e-002
1.397999999999957e+000	1.867051e-002
1.398999999999957e+000	1.863221e-002
1.399999999999957e+000	1.863187e-002
1.400999999999957e+000	1.863152e-002
1.401999999999956e+000	1.863117e-002
1.402999999999956e+000	1.863083e-002
1.403999999999956e+000	1.859254e-002
1.404999999999956e+000	1.859219e-002
1.405999999999956e+000	1.859184e-002
1.406999999999956e+000	1.859150e-002
1.407999999999956e+000	1.855321e-002
1.408999999999956e+000	1.855287e-002
1.409999999999956e+000	1.855252e-002
1.410999999999955e+000	1.851424e-002
1.411999999999955e+000	1.855184e-002
1.412999999999955e+000	1.855149e-002
1.413999999999955e+000	1.851321e-002
1.414999999999955e+000	1.847493e-002
1.415999999999955e+000	1.847459e-002
1.416999999999955e+000	1.851218e-002
1.417999999999955e+000	1.847391e-002
1.418999999999955e+000	1.847357e-002
1.419999999999954e+000	1.847323e-002
1.420999999999954e+000	1.843495e-002
1.421999999999954e+000	1.843461e-002
1.422999999999954e+000	1.843427e-002
1.423999999999954e+000	1.843393e-002
1.424999999999954e+000	1.839566e-002
1.425999999999954e+000	1.839533e-002
1.426999999999954e+000	1.839499e-002
1.427999999999954e+000	1.839465e-002
1.428999999999953e+000	1.839431e-002
1.429999999999953e+000	1.835605e-002
1.430999999999953e+000	1.835571e-002
1.431999999999953e+000	1.835537e-002
1.432999999999953e+000	1.835504e-002
1.433999999999953e+000	1.831678e-002
1.434999999999953e+000	1.831644e-002
1.435999999999953e+000	1.831611e-002
1.436999999999953e+000	1.831577e-002
1.437999999999952e+000	1.831544e-002
1.438999999999952e+000	1.827718e-002
1.439999999999952e+000	1.827685e-002
1.440999999999952e+000	1.827651e-002
1.441999999999952e+000	1.827618e-002
1.442999999999952e+000	1.827584e-002
1.443999999999952e+000	1.827551e-002
1.444999999999952e+000	1.823726e-002
1.445999999999952e+000	1.819901e-002
1.446999999999951e+000	1.823660e-002
1.447999999999951e+000	1.823626e-002
1.448999999999951e+000	1.819802e-002
1.449999999999951e+000	1.819769e-002
1.450999999999951e+000	1.819736e-002
1.451999999999951e+000	1.819703e-002
1.452999999999951e+000	1.819670e-002
1.453999999999951e+000	1.815846e-002
1.454999999999951e+000	1.815813e-002
1.455999999999950e+000	1.815780e-002
1.456999999999950e+000	1.811956e-002
1.457999999999950e+000	1.815714e-002
1.458999999999950e+000	1.815681e-002
1.459999999999950e+000	1.811857e-002
1.460999999999950e+000	1.811825e-002
1.461999999999950e+000	1.811792e-002
1.462999999999950e+000	1.807969e-002
1.463999999999950e+000	1.807936e-002
1.464999999999950e+000	1.807903e-002
1.465999999999949e+000	1.807871e-002
1.466999999999949e+000	1.807838e-002
